dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/abdomen_50.pickle,880,"[4.3662311e-07 2.8172329e-07 2.8778859e-07 ... 1.7144683e-07 6.5099960e-07
 2.6882387e-07]",0.7633,22.5631,75.3693,2025-05-08 13:26:59
data/ct_data/abdomen_50.pickle,890,"[6.3034707e-07 3.8987847e-07 5.4781299e-07 ... 3.2225188e-07 2.9727769e-07
 5.0246808e-07]",0.7653,22.8314,75.1952,2025-05-08 13:27:46
data/ct_data/abdomen_50.pickle,900,"[1.3944026e-07 1.7433160e-07 4.1223137e-07 ... 2.1662272e-07 2.1781970e-07
 2.3930659e-07]",0.7652,22.8534,75.0875,2025-05-08 13:28:34
data/ct_data/abdomen_50.pickle,910,"[1.8287302e-07 1.5492591e-07 1.0173527e-07 ... 3.3472520e-07 2.3457434e-07
 1.1049442e-06]",0.7673,22.9781,74.6502,2025-05-08 13:29:22
data/ct_data/abdomen_50.pickle,920,"[9.1360880e-07 1.7484200e-07 3.2521234e-07 ... 3.8909536e-07 6.0926754e-07
 2.1410841e-07]",0.7664,22.9728,74.7923,2025-05-08 13:30:10
data/ct_data/abdomen_50.pickle,930,"[2.9051796e-07 1.5935998e-07 3.3386922e-07 ... 3.8547034e-07 2.9856966e-07
 5.0399524e-07]",0.7678,23.229,74.8915,2025-05-08 13:30:58
data/ct_data/abdomen_50.pickle,940,"[2.7135650e-07 3.6049525e-07 3.0661181e-07 ... 1.7644533e-07 3.5057096e-07
 1.9212804e-07]",0.769,23.2658,74.6982,2025-05-08 13:31:45
data/ct_data/abdomen_50.pickle,950,"[3.9046637e-07 2.1513927e-07 7.5874073e-07 ... 1.4472080e-07 2.7778722e-07
 6.6269740e-07]",0.7683,23.3155,74.8286,2025-05-08 13:32:33
data/ct_data/abdomen_50.pickle,960,"[8.7067309e-07 2.4592805e-07 7.7256294e-07 ... 3.1508887e-07 6.3377701e-07
 4.3277876e-07]",0.7685,23.0441,74.7792,2025-05-08 13:33:20
data/ct_data/abdomen_50.pickle,970,"[1.6034117e-07 3.0465986e-07 3.3078962e-07 ... 1.8163182e-07 1.8309980e-07
 1.8329170e-06]",0.7684,23.0065,74.9243,2025-05-08 13:34:08
data/ct_data/abdomen_50.pickle,980,"[1.8356363e-07 1.7644966e-07 3.9751458e-07 ... 2.0531796e-07 1.4481226e-07
 3.7053476e-07]",0.7667,22.795,75.0834,2025-05-08 13:34:55
data/ct_data/abdomen_50.pickle,990,"[3.7193422e-07 4.9610168e-07 1.1519645e-06 ... 2.8229815e-07 1.9848645e-07
 3.7888012e-07]",0.7677,22.9377,74.8765,2025-05-08 13:35:42
data/ct_data/abdomen_50.pickle,1000,"[4.2458240e-07 6.9518130e-08 3.8272654e-07 ... 2.2297445e-07 2.9264319e-07
 2.7688549e-07]",0.7661,22.9376,75.2909,2025-05-08 13:36:30
