dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/chest_50.pickle,840,"[1.86674463e-08 1.16396770e-07 1.07549660e-07 ... 8.45469756e-08
 6.28383248e-08 1.03566464e-07]",0.8998,31.4174,23.8069,2025-05-15 11:03:33
./data/ct_data/chest_50.pickle,850,"[5.7526350e-08 9.3789176e-08 7.8521381e-08 ... 1.3106661e-07 9.7294077e-08
 5.3395397e-08]",0.9002,31.484,23.6382,2025-05-15 11:04:35
./data/ct_data/chest_50.pickle,860,"[8.0646132e-08 7.3443864e-08 6.4262203e-08 ... 4.3452868e-08 1.0041290e-07
 5.4202559e-08]",0.8998,31.4153,23.8351,2025-05-15 11:05:36
./data/ct_data/chest_50.pickle,870,"[7.76136062e-08 1.05943485e-07 9.49340873e-08 ... 8.08845471e-08
 8.54315658e-08 1.17734992e-07]",0.8999,31.4082,23.7038,2025-05-15 11:06:39
./data/ct_data/chest_50.pickle,880,"[1.4009150e-07 8.6284935e-08 1.3145194e-07 ... 9.5236885e-08 9.9305041e-08
 7.7915367e-08]",0.8999,31.4308,23.7326,2025-05-15 11:07:40
./data/ct_data/chest_50.pickle,890,"[1.4639340e-07 7.7875384e-08 1.2473613e-07 ... 9.1184845e-08 8.0109558e-08
 9.7161319e-08]",0.9002,31.3987,23.8766,2025-05-15 11:08:41
./data/ct_data/chest_50.pickle,900,"[6.3822888e-08 5.8709201e-08 6.1105453e-08 ... 7.8251205e-08 5.1716349e-08
 1.0161493e-07]",0.9005,31.4385,23.8141,2025-05-15 11:09:42
./data/ct_data/chest_50.pickle,910,"[8.21888619e-08 3.60065116e-08 1.27753751e-07 ... 1.10336124e-07
 7.45012301e-08 8.64621299e-08]",0.9005,31.4704,23.5646,2025-05-15 11:10:43
./data/ct_data/chest_50.pickle,920,"[1.1142568e-07 1.8065377e-07 5.8050677e-08 ... 9.1384294e-08 1.6353282e-07
 4.7119567e-08]",0.9007,31.4531,23.9601,2025-05-15 11:11:45
./data/ct_data/chest_50.pickle,930,"[8.1826990e-08 7.3580672e-08 6.7437696e-08 ... 7.5221159e-08 1.6853890e-07
 3.5160721e-08]",0.9003,31.4209,23.7155,2025-05-15 11:12:45
./data/ct_data/chest_50.pickle,940,"[2.53924561e-08 5.65110518e-08 8.68928254e-08 ... 1.16399399e-07
 1.03642144e-07 5.24071346e-08]",0.9001,31.4091,23.7435,2025-05-15 11:13:46
./data/ct_data/chest_50.pickle,950,"[6.6395316e-08 6.6180000e-08 8.1331308e-08 ... 1.0143691e-07 9.6579861e-08
 7.9606686e-08]",0.9003,31.4311,23.5725,2025-05-15 11:14:47
./data/ct_data/chest_50.pickle,960,"[6.17257214e-08 1.10361306e-07 7.30832994e-08 ... 8.68562680e-08
 1.42428661e-07 7.07596968e-08]",0.9003,31.3916,23.7277,2025-05-15 11:15:48
./data/ct_data/chest_50.pickle,970,"[4.8486314e-08 8.7753726e-08 5.1848751e-08 ... 4.1417582e-08 8.0205943e-08
 5.4732183e-08]",0.9008,31.417,23.4438,2025-05-15 11:16:50
./data/ct_data/chest_50.pickle,980,"[1.44758161e-07 3.70358535e-08 7.50032356e-08 ... 5.51822943e-08
 1.08858565e-07 7.13413115e-08]",0.9003,31.3722,24.0628,2025-05-15 11:17:50
./data/ct_data/chest_50.pickle,990,"[5.1821043e-08 9.2383637e-08 7.9945622e-08 ... 7.4200756e-08 1.1800463e-07
 4.8082175e-08]",0.9005,31.4102,23.6742,2025-05-15 11:18:52
./data/ct_data/chest_50.pickle,1000,"[5.8080115e-08 9.3177007e-08 1.5294492e-07 ... 1.1315138e-07 7.2019390e-08
 1.4357595e-07]",0.9007,31.3825,23.7038,2025-05-15 11:19:53
