dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/jaw_50.pickle,650,"[1.05362297e-07 1.04099954e-07 9.44378726e-08 ... 5.83326241e-08
 8.49564117e-08 1.13790186e-07]",0.8726,34.9914,17.1536,2025-05-13 19:37:15
./data/ct_data/jaw_50.pickle,660,"[6.3203764e-08 7.6046987e-08 3.6587359e-08 ... 4.8564981e-08 5.5083600e-08
 2.0828443e-07]",0.8721,34.8538,17.347,2025-05-13 19:41:27
./data/ct_data/jaw_50.pickle,670,"[1.0405983e-07 1.0244207e-07 7.1757874e-08 ... 4.5233818e-08 6.3841696e-08
 5.8954420e-08]",0.8736,34.9433,17.1613,2025-05-13 19:45:37
./data/ct_data/jaw_50.pickle,680,"[1.2169066e-07 9.4694357e-08 7.4341628e-08 ... 1.2487928e-07 5.5590291e-08
 8.0886259e-08]",0.8733,34.9347,17.1762,2025-05-13 19:49:47
./data/ct_data/jaw_50.pickle,690,"[1.01854354e-07 3.03655128e-08 4.35875869e-08 ... 8.93424215e-08
 7.70323751e-08 5.32615410e-08]",0.8735,34.9987,17.0071,2025-05-13 19:54:01
./data/ct_data/jaw_50.pickle,700,"[1.3035634e-07 5.1886840e-08 4.0424506e-08 ... 6.3285981e-08 6.8067436e-08
 7.5085964e-08]",0.8736,34.9855,17.085,2025-05-13 19:58:10
./data/ct_data/jaw_50.pickle,710,"[1.7969487e-07 1.3462845e-07 9.5187531e-08 ... 4.8317517e-08 8.7442530e-08
 8.2586887e-08]",0.8733,34.942,17.1051,2025-05-13 20:02:19
./data/ct_data/jaw_50.pickle,720,"[5.8751265e-08 7.7985725e-08 3.6777987e-08 ... 6.0383087e-08 3.9954006e-08
 1.4706625e-07]",0.8738,34.9378,17.1087,2025-05-13 20:06:30
./data/ct_data/jaw_50.pickle,730,"[1.2126974e-07 3.2736455e-08 5.3606996e-08 ... 1.3957816e-07 8.9003869e-08
 7.0152566e-08]",0.8742,35.0411,16.9907,2025-05-13 20:10:42
./data/ct_data/jaw_50.pickle,740,"[4.7117542e-08 3.7024812e-08 6.4030573e-08 ... 3.2765048e-08 5.7910075e-08
 9.6075084e-08]",0.8741,34.945,17.057,2025-05-13 20:14:55
./data/ct_data/jaw_50.pickle,750,"[9.7530553e-08 3.2338306e-08 9.0088143e-08 ... 5.5997038e-08 2.8001658e-08
 4.3927265e-08]",0.8744,35.0811,16.8664,2025-05-13 20:19:06
./data/ct_data/jaw_50.pickle,760,"[8.3512511e-08 5.2728559e-08 3.7164874e-08 ... 8.5552550e-08 6.6735367e-08
 1.3444432e-07]",0.8741,34.9269,17.0156,2025-05-13 20:23:17
./data/ct_data/jaw_50.pickle,770,"[9.0586646e-08 5.6109119e-08 8.0754909e-08 ... 4.0413500e-08 6.3014120e-08
 5.2926016e-08]",0.8743,34.8846,17.1071,2025-05-13 20:27:26
./data/ct_data/jaw_50.pickle,780,"[4.3851191e-08 7.4982033e-08 1.0857471e-07 ... 6.4949724e-08 5.3714903e-08
 9.2644271e-08]",0.8744,35.0613,16.9345,2025-05-13 20:31:28
./data/ct_data/jaw_50.pickle,790,"[8.5562995e-08 7.5592666e-08 4.1663704e-08 ... 7.3855993e-08 7.3205968e-08
 7.3590506e-08]",0.8745,35.0473,16.956,2025-05-13 20:35:34
./data/ct_data/jaw_50.pickle,800,"[8.4534420e-08 6.4335687e-08 6.4444237e-08 ... 6.3055694e-08 6.9088436e-08
 8.5172985e-08]",0.874,34.8943,17.1203,2025-05-13 20:39:42
./data/ct_data/jaw_50.pickle,810,"[8.35991827e-08 7.76351214e-08 1.02712548e-07 ... 1.08401665e-07
 5.16535223e-08 7.71938460e-08]",0.8745,34.9624,16.9926,2025-05-13 20:43:51
./data/ct_data/jaw_50.pickle,820,"[6.7250433e-08 5.3496102e-08 6.6152218e-08 ... 7.2098352e-08 6.5329324e-08
 6.0467947e-08]",0.8741,34.8868,17.0943,2025-05-13 20:47:59
./data/ct_data/jaw_50.pickle,830,"[8.2375919e-08 4.5148887e-08 5.4633965e-08 ... 4.6863619e-08 7.9758735e-08
 4.1565418e-08]",0.8748,34.9832,16.9197,2025-05-13 20:52:11
./data/ct_data/jaw_50.pickle,840,"[6.4510985e-08 5.6561607e-08 4.9420347e-08 ... 4.5753083e-08 4.4957108e-08
 6.1980536e-08]",0.8745,34.9455,17.048,2025-05-13 20:56:20
./data/ct_data/jaw_50.pickle,850,"[1.1178766e-07 6.9716933e-08 3.6891564e-08 ... 7.3861422e-08 3.9052498e-08
 3.9335177e-08]",0.8747,35.0276,16.9459,2025-05-13 21:00:29
./data/ct_data/jaw_50.pickle,860,"[1.1102465e-07 4.1352667e-08 7.0553611e-08 ... 4.8234096e-08 5.6484673e-08
 6.2080588e-08]",0.875,35.0199,16.9161,2025-05-13 21:04:38
