dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/foot_50.pickle,670,"[7.8633157e-08 1.2045558e-07 1.4713129e-07 ... 3.3416094e-07 1.2937538e-07
 1.0164492e-07]",0.8692,31.2406,19.1194,2025-05-13 19:41:31
./data/ct_data/foot_50.pickle,680,"[1.23802735e-07 1.22193626e-07 9.62393756e-08 ... 7.26608178e-08
 1.12054956e-07 6.95003905e-07]",0.87,31.3466,19.0537,2025-05-13 19:45:38
./data/ct_data/foot_50.pickle,690,"[5.8281671e-08 1.0832013e-07 7.4127954e-08 ... 8.6797257e-08 6.3373001e-08
 1.1823366e-07]",0.8706,31.3704,19.0008,2025-05-13 19:49:46
./data/ct_data/foot_50.pickle,700,"[5.9417268e-08 4.7314426e-08 1.2044210e-07 ... 8.0652597e-08 8.2767599e-08
 8.1104375e-08]",0.8704,31.4191,19.0151,2025-05-13 19:53:55
./data/ct_data/foot_50.pickle,710,"[1.24944336e-07 1.42866270e-07 1.27246807e-07 ... 1.18218686e-07
 1.03409320e-07 8.48059685e-08]",0.87,31.3703,19.0249,2025-05-13 19:58:04
./data/ct_data/foot_50.pickle,720,"[1.00835415e-07 9.84838167e-08 1.14181205e-07 ... 6.12930293e-08
 1.64020463e-07 7.33722132e-08]",0.8706,31.4151,19.0124,2025-05-13 20:02:09
./data/ct_data/foot_50.pickle,730,"[1.1951875e-07 5.3442310e-08 6.7428822e-08 ... 7.3084692e-08 1.4741050e-07
 1.7655788e-07]",0.871,31.4098,19.0072,2025-05-13 20:06:17
./data/ct_data/foot_50.pickle,740,"[9.41987395e-08 1.08979577e-07 1.04737872e-07 ... 1.15397086e-07
 5.78260426e-08 1.33512344e-07]",0.8709,31.4359,18.9816,2025-05-13 20:10:24
./data/ct_data/foot_50.pickle,750,"[4.3129944e-08 2.1114958e-07 4.3817519e-08 ... 9.1111758e-08 1.5973906e-07
 6.1353383e-08]",0.87,31.3445,19.0878,2025-05-13 20:14:35
./data/ct_data/foot_50.pickle,760,"[1.8692914e-07 3.9328761e-08 1.2903232e-07 ... 6.7238496e-08 3.4375353e-07
 1.3733511e-07]",0.8714,31.469,18.9613,2025-05-13 20:18:44
./data/ct_data/foot_50.pickle,770,"[9.5055896e-08 5.6600978e-08 1.6837957e-07 ... 4.1397225e-08 2.1057343e-07
 5.1473588e-08]",0.8704,31.3661,19.0128,2025-05-13 20:22:51
./data/ct_data/foot_50.pickle,780,"[8.5497994e-08 3.4982818e-08 6.7254611e-08 ... 9.8990341e-08 6.4793468e-08
 8.5794085e-08]",0.8713,31.3665,19.0142,2025-05-13 20:26:58
./data/ct_data/foot_50.pickle,790,"[3.1990066e-08 1.4550363e-07 8.0930704e-08 ... 2.6274242e-07 7.5092260e-08
 3.2957914e-07]",0.8714,31.3867,18.9908,2025-05-13 20:31:00
./data/ct_data/foot_50.pickle,800,"[1.93384935e-07 1.01733548e-07 7.41776915e-08 ... 1.22737475e-07
 1.15227984e-07 2.31174496e-07]",0.8714,31.4189,18.9604,2025-05-13 20:35:05
./data/ct_data/foot_50.pickle,810,"[1.9995292e-07 4.6083443e-08 7.3421717e-08 ... 1.4101884e-07 9.3321631e-08
 6.8055854e-08]",0.8719,31.4646,18.9496,2025-05-13 20:39:10
./data/ct_data/foot_50.pickle,820,"[6.9183287e-08 3.7504400e-08 8.2624872e-08 ... 1.7228304e-07 1.7819703e-07
 1.5857844e-07]",0.8711,31.2763,19.0322,2025-05-13 20:43:14
./data/ct_data/foot_50.pickle,830,"[1.11782896e-07 6.20058174e-08 8.20277108e-08 ... 4.25710240e-08
 6.97691007e-08 6.60618511e-08]",0.8708,31.1888,19.0634,2025-05-13 20:47:18
./data/ct_data/foot_50.pickle,840,"[1.2109592e-07 1.3840354e-07 8.3962220e-08 ... 3.6545590e-08 1.0130351e-07
 3.2039654e-08]",0.8711,31.3064,19.0283,2025-05-13 20:51:24
./data/ct_data/foot_50.pickle,850,"[7.2195114e-08 7.4444714e-08 1.8569165e-07 ... 7.3719569e-08 6.6006692e-08
 1.8918841e-07]",0.872,31.4035,18.9565,2025-05-13 20:55:30
./data/ct_data/foot_50.pickle,860,"[1.0222403e-07 9.0709619e-08 7.1893787e-08 ... 2.7635974e-08 7.3892927e-08
 1.7552189e-07]",0.872,31.3188,18.9874,2025-05-13 20:59:37
./data/ct_data/foot_50.pickle,870,"[3.27548157e-08 1.04197035e-07 6.38723208e-08 ... 2.86831494e-07
 5.16384944e-08 8.56532196e-08]",0.8722,31.3566,18.9611,2025-05-13 21:03:44
./data/ct_data/foot_50.pickle,880,"[1.3642774e-07 7.8296523e-08 7.1224292e-08 ... 6.2405718e-08 1.3636577e-07
 1.7815175e-07]",0.8717,31.3493,19.006,2025-05-13 21:07:49
./data/ct_data/foot_50.pickle,890,"[7.2345003e-08 1.6461063e-07 1.4082893e-07 ... 1.0865571e-07 1.4687838e-07
 7.8080681e-08]",0.8722,31.1702,18.9812,2025-05-13 21:11:57
./data/ct_data/foot_50.pickle,900,"[6.3442528e-08 7.9042117e-08 5.8688506e-08 ... 6.7553330e-08 8.9823480e-08
 1.0702784e-07]",0.8722,31.1761,18.9855,2025-05-13 21:16:00
./data/ct_data/foot_50.pickle,910,"[1.4932323e-07 9.3319869e-08 1.0450871e-07 ... 8.7383121e-08 1.5262802e-07
 1.4579199e-07]",0.8721,31.3424,18.9336,2025-05-13 21:20:01
./data/ct_data/foot_50.pickle,920,"[4.5765855e-08 8.5433719e-08 1.4482166e-07 ... 4.0292161e-08 9.5624237e-08
 3.3215866e-07]",0.8717,31.3525,18.9822,2025-05-13 21:24:07
./data/ct_data/foot_50.pickle,930,"[1.56394222e-07 7.67001467e-08 1.12037220e-07 ... 9.72405019e-08
 1.50138789e-07 1.17758646e-07]",0.8723,31.236,18.9676,2025-05-13 21:28:05
./data/ct_data/foot_50.pickle,940,"[8.7935476e-08 1.7288488e-07 7.5072222e-08 ... 1.6227594e-07 5.1978553e-08
 2.4777711e-07]",0.8716,31.1871,19.0282,2025-05-13 21:32:08
./data/ct_data/foot_50.pickle,950,"[1.0816451e-07 9.3172602e-08 4.4286036e-08 ... 6.9480855e-08 1.4713628e-07
 1.4596509e-07]",0.8723,31.2377,18.9923,2025-05-13 21:36:08
./data/ct_data/foot_50.pickle,960,"[1.5282536e-07 6.1977296e-08 6.5120027e-08 ... 8.8220844e-08 7.1382324e-08
 8.3751075e-08]",0.8725,31.208,18.9901,2025-05-13 21:40:09
./data/ct_data/foot_50.pickle,970,"[3.0342076e-07 9.7121323e-08 6.4528507e-08 ... 6.9012145e-08 1.8450164e-07
 1.1319603e-07]",0.8726,31.2385,18.9687,2025-05-13 21:44:10
./data/ct_data/foot_50.pickle,980,"[3.4739384e-07 8.0629398e-08 8.6335852e-08 ... 1.1727944e-07 8.6715971e-08
 1.0857977e-07]",0.8725,31.1788,18.9673,2025-05-13 21:48:10
./data/ct_data/foot_50.pickle,990,"[9.7111453e-08 4.4899043e-08 6.3882553e-08 ... 2.0690521e-07 3.7594496e-08
 2.3390722e-07]",0.8726,31.2941,18.9512,2025-05-13 21:52:10
./data/ct_data/foot_50.pickle,1000,"[8.0195257e-08 1.7801756e-07 9.6490510e-08 ... 7.1898569e-08 1.3153958e-07
 8.7002526e-08]",0.8721,31.1903,19.0026,2025-05-13 21:56:07
