dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/abdomen_50.pickle,660,"[1.3217945e-07 6.8231209e-08 6.6819723e-08 ... 7.1937386e-08 2.4906665e-08
 2.1618551e-07]",0.8541,23.7579,71.8853,2025-05-13 13:01:52
./data/ct_data/abdomen_50.pickle,670,"[7.1585994e-08 5.7930016e-08 5.2238889e-08 ... 1.5531755e-07 6.8800965e-08
 1.7770034e-07]",0.8595,25.2311,71.3841,2025-05-13 13:05:15
./data/ct_data/abdomen_50.pickle,680,"[1.2768768e-07 4.8160761e-08 7.0786179e-08 ... 4.6888236e-08 3.0374210e-08
 8.7055824e-08]",0.8551,23.9894,71.3668,2025-05-13 13:08:38
./data/ct_data/abdomen_50.pickle,690,"[1.0856745e-07 5.1110757e-08 6.3893005e-08 ... 1.2330628e-07 9.1521933e-08
 8.8398984e-08]",0.8627,26.0007,72.5952,2025-05-13 13:12:01
./data/ct_data/abdomen_50.pickle,700,"[8.6255788e-08 6.4995540e-08 5.5573945e-08 ... 2.3309324e-08 5.2286360e-08
 2.9036647e-07]",0.8638,25.6109,71.6422,2025-05-13 13:15:24
./data/ct_data/abdomen_50.pickle,710,"[1.71832866e-07 5.70072416e-08 1.93669862e-08 ... 1.05352164e-07
 4.24402842e-08 1.25051798e-07]",0.8584,24.5747,70.2538,2025-05-13 13:18:48
./data/ct_data/abdomen_50.pickle,720,"[1.06228327e-07 4.58077736e-08 8.68908856e-08 ... 1.04396875e-07
 1.12155227e-07 1.34931639e-07]",0.8505,22.8275,73.8845,2025-05-13 13:22:11
./data/ct_data/abdomen_50.pickle,730,"[1.3765400e-07 3.3507526e-08 2.5831634e-08 ... 6.1288084e-08 2.4256421e-08
 2.7795085e-07]",0.8379,20.8249,71.2936,2025-05-13 13:25:34
./data/ct_data/abdomen_50.pickle,740,"[9.59432072e-08 6.34781117e-08 1.06791475e-07 ... 4.67645940e-08
 1.01812446e-07 1.37728762e-07]",0.8548,23.6864,72.1971,2025-05-13 13:28:57
./data/ct_data/abdomen_50.pickle,750,"[1.08955035e-07 6.89443453e-08 1.05928983e-07 ... 2.13192109e-07
 1.07473660e-07 8.13253891e-08]",0.8494,22.9172,73.7967,2025-05-13 13:32:20
./data/ct_data/abdomen_50.pickle,760,"[1.9635928e-07 3.9140009e-08 6.2867827e-08 ... 7.3193121e-08 4.2066912e-08
 1.9784349e-07]",0.8414,21.7311,72.7064,2025-05-13 13:35:43
./data/ct_data/abdomen_50.pickle,770,"[8.9338080e-08 4.2020201e-08 7.2422388e-08 ... 1.2628911e-07 5.1366328e-08
 2.1955019e-07]",0.8632,25.0384,70.5568,2025-05-13 13:39:06
