dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/jaw_50.pickle,129,"[2.6886872e-07 4.2071372e-07 3.6664403e-07 ... 3.4870970e-07 4.0631764e-07
 3.0348031e-07]",0.7838,31.5294,27.5145,2025-05-05 11:08:36
data/ct_data/jaw_50.pickle,130,"[4.18341301e-07 1.03570464e-07 4.07157643e-07 ... 5.22469293e-07
 3.40422815e-07 2.54127173e-07]",0.7837,31.494,27.4994,2025-05-05 11:10:12
data/ct_data/jaw_50.pickle,131,"[3.3087110e-07 3.1322401e-07 2.7829964e-07 ... 2.1087857e-07 2.1633394e-07
 3.5287911e-07]",0.7847,31.5562,27.3963,2025-05-05 11:12:05
data/ct_data/jaw_50.pickle,132,"[4.2444003e-07 2.7284398e-07 2.2755104e-07 ... 3.1661742e-07 3.5627400e-07
 3.4172831e-07]",0.7833,31.5354,27.5783,2025-05-05 11:13:40
data/ct_data/jaw_50.pickle,133,"[1.9994667e-07 4.3559135e-07 4.6259970e-07 ... 4.1325617e-07 2.3634092e-07
 1.8993542e-07]",0.7854,31.5312,27.3285,2025-05-05 11:15:16
data/ct_data/jaw_50.pickle,134,"[4.7998606e-07 5.8227533e-07 2.5564256e-07 ... 4.3232751e-07 5.1165455e-07
 5.7668581e-07]",0.7852,31.5302,27.4117,2025-05-05 11:16:58
data/ct_data/jaw_50.pickle,135,"[2.7189492e-07 1.6415098e-07 2.4435130e-07 ... 3.3579801e-07 3.2981094e-07
 9.9122110e-07]",0.7836,31.5016,27.591,2025-05-05 11:18:35
data/ct_data/jaw_50.pickle,136,"[5.9554833e-07 4.1511095e-07 4.2993074e-07 ... 4.6238011e-07 2.1762200e-07
 2.2263698e-07]",0.7832,31.5322,27.6896,2025-05-05 11:20:10
data/ct_data/jaw_50.pickle,137,"[2.3108456e-07 4.5816657e-07 2.0604992e-07 ... 2.5948646e-07 3.1040602e-07
 3.3679731e-07]",0.7861,31.5626,27.268,2025-05-05 11:21:50
data/ct_data/jaw_50.pickle,138,"[2.5128199e-07 1.7213866e-07 4.2448812e-07 ... 2.5147503e-07 4.6921934e-07
 7.2626239e-07]",0.7846,31.4923,27.4941,2025-05-05 11:23:38
data/ct_data/jaw_50.pickle,139,"[3.2879854e-07 1.8763791e-07 3.4408626e-07 ... 3.2594627e-07 3.8163697e-07
 3.6036633e-07]",0.7846,31.5591,27.4316,2025-05-05 11:25:13
data/ct_data/jaw_50.pickle,140,"[3.4532638e-07 2.3664657e-07 3.1107615e-07 ... 1.2755895e-07 1.4414003e-07
 3.0973476e-07]",0.7858,31.5767,27.3445,2025-05-05 11:26:52
data/ct_data/jaw_50.pickle,141,"[2.3130775e-07 3.4048659e-07 4.8799785e-07 ... 2.7514187e-07 5.4972816e-07
 2.1469161e-07]",0.7876,31.6273,27.0855,2025-05-05 11:28:48
data/ct_data/jaw_50.pickle,142,"[3.3838427e-07 2.6556711e-07 1.6560597e-07 ... 2.1279891e-07 4.6919155e-07
 3.7747787e-07]",0.7858,31.5671,27.4379,2025-05-05 11:30:25
data/ct_data/jaw_50.pickle,143,"[3.8611969e-07 1.7682675e-07 1.8487667e-07 ... 4.6268070e-07 2.4649412e-07
 2.0185473e-07]",0.784,31.5215,27.6104,2025-05-05 11:31:58
data/ct_data/jaw_50.pickle,144,"[2.6698916e-07 3.9949325e-07 3.2074044e-07 ... 2.4799758e-07 3.0161647e-07
 2.4484243e-07]",0.7873,31.606,27.1242,2025-05-05 11:33:30
data/ct_data/jaw_50.pickle,145,"[1.1972828e-06 2.6058808e-07 1.3482220e-07 ... 3.9348495e-07 2.4790117e-07
 2.8090645e-07]",0.7878,31.5865,27.2289,2025-05-05 11:35:03
data/ct_data/jaw_50.pickle,146,"[5.3964760e-07 6.5220922e-07 2.5407579e-07 ... 3.1575320e-07 2.8625513e-07
 1.7326498e-07]",0.788,31.5351,27.1314,2025-05-05 11:36:34
data/ct_data/jaw_50.pickle,147,"[3.1441269e-07 4.1379587e-07 5.5124690e-07 ... 5.3505961e-08 3.4628181e-07
 4.3980958e-07]",0.7897,31.5454,26.968,2025-05-05 11:38:10
data/ct_data/jaw_50.pickle,148,"[2.5844628e-07 2.5746255e-07 4.1662005e-07 ... 3.8935070e-07 1.9085459e-07
 2.7073739e-07]",0.7888,31.6094,27.0381,2025-05-05 11:39:44
data/ct_data/jaw_50.pickle,149,"[3.8918861e-07 4.0881591e-07 3.3243862e-07 ... 2.4651220e-07 2.2837872e-07
 2.4851784e-07]",0.7893,31.6481,26.9867,2025-05-05 11:41:16
data/ct_data/jaw_50.pickle,150,"[1.5281928e-07 6.3681813e-07 5.3947923e-07 ... 3.8940871e-07 2.8934346e-07
 2.7081981e-07]",0.7887,31.6489,27.0219,2025-05-05 11:42:49
data/ct_data/jaw_50.pickle,151,"[2.3384995e-07 2.5069477e-07 2.4245222e-07 ... 4.0916137e-07 2.6610078e-07
 3.3832399e-07]",0.788,31.644,27.2027,2025-05-05 11:44:39
data/ct_data/jaw_50.pickle,152,"[1.8687986e-07 6.2578141e-07 2.3239129e-07 ... 2.9064375e-07 6.5262162e-07
 4.5298393e-07]",0.7896,31.6477,26.8757,2025-05-05 11:46:12
data/ct_data/jaw_50.pickle,153,"[3.5499662e-07 6.0117344e-07 2.7904744e-07 ... 3.8989384e-07 6.1749631e-07
 1.4378651e-07]",0.7906,31.6708,26.8536,2025-05-05 11:47:46
data/ct_data/jaw_50.pickle,154,"[2.6739355e-07 4.9271262e-07 2.2806313e-07 ... 1.4101023e-07 4.4066405e-07
 1.4616646e-07]",0.7907,31.6695,26.7401,2025-05-05 11:49:19
data/ct_data/jaw_50.pickle,155,"[3.6277140e-07 2.2468674e-07 3.6544134e-07 ... 3.0785696e-07 2.4075646e-07
 2.5923245e-07]",0.7909,31.6924,26.7467,2025-05-05 11:50:53
data/ct_data/jaw_50.pickle,156,"[2.0806330e-07 2.4539256e-07 1.7132163e-07 ... 2.3527737e-07 2.1187006e-07
 2.6871191e-07]",0.7891,31.6256,27.0749,2025-05-05 11:52:26
data/ct_data/jaw_50.pickle,157,"[2.9472076e-07 4.0006967e-07 4.6760223e-07 ... 4.4007604e-07 1.9326184e-07
 4.6953028e-07]",0.7915,31.7168,26.7589,2025-05-05 11:54:00
data/ct_data/jaw_50.pickle,158,"[6.7738620e-07 4.1011464e-07 2.6041678e-07 ... 3.4047221e-07 3.2497834e-07
 2.6061554e-07]",0.7911,31.6983,26.7438,2025-05-05 11:55:34
data/ct_data/jaw_50.pickle,159,"[2.6613861e-07 3.8569397e-07 2.7439270e-07 ... 2.2958251e-07 2.5196863e-07
 3.0007723e-07]",0.7904,31.6875,26.9872,2025-05-05 11:57:07
data/ct_data/jaw_50.pickle,160,"[3.3177429e-07 1.6686000e-07 1.5055794e-07 ... 3.9420956e-07 2.3446628e-07
 2.4839889e-07]",0.792,31.6965,26.7568,2025-05-05 11:58:39
data/ct_data/jaw_50.pickle,161,"[1.7733446e-07 1.4364841e-07 3.6597532e-07 ... 4.7624664e-07 3.2553217e-07
 3.2694538e-07]",0.7918,31.6924,26.7032,2025-05-05 12:00:30
data/ct_data/jaw_50.pickle,162,"[6.2010207e-07 3.3257180e-07 2.3829892e-07 ... 4.2407680e-07 3.7326015e-07
 5.9212738e-07]",0.7917,31.6831,26.7347,2025-05-05 12:02:04
data/ct_data/jaw_50.pickle,163,"[1.2613725e-07 3.3787001e-07 3.7688275e-07 ... 2.9218327e-07 3.2510567e-07
 1.8262720e-07]",0.7931,31.6879,26.5331,2025-05-05 12:03:37
data/ct_data/jaw_50.pickle,164,"[4.4509113e-07 2.6633296e-07 4.8874915e-07 ... 2.6189863e-07 1.8314002e-07
 3.2496624e-07]",0.7921,31.6772,26.7741,2025-05-05 12:05:10
data/ct_data/jaw_50.pickle,165,"[2.2745930e-07 1.5360621e-07 2.3938102e-07 ... 1.7720743e-07 4.9700810e-07
 3.3686726e-07]",0.7935,31.7176,26.5472,2025-05-05 12:06:51
data/ct_data/jaw_50.pickle,166,"[2.8013949e-07 2.3834284e-07 1.2374851e-07 ... 2.0762184e-07 2.5752283e-07
 3.7082216e-07]",0.7941,31.7604,26.4377,2025-05-05 12:08:36
data/ct_data/jaw_50.pickle,167,"[3.0089336e-07 3.9764055e-07 3.0761802e-07 ... 3.0179854e-07 3.9482083e-07
 2.9037142e-07]",0.7935,31.7371,26.5548,2025-05-05 12:10:21
data/ct_data/jaw_50.pickle,168,"[3.6006165e-07 3.0132958e-07 3.2834203e-07 ... 3.3399417e-07 4.5318041e-07
 3.6002351e-07]",0.7932,31.6321,26.5893,2025-05-05 12:11:53
data/ct_data/jaw_50.pickle,169,"[5.8995948e-07 3.3524381e-07 4.0458480e-07 ... 3.3467407e-07 3.9218489e-07
 4.2135528e-07]",0.7953,31.7242,26.3688,2025-05-05 12:13:28
data/ct_data/jaw_50.pickle,170,"[3.0798464e-07 3.0161013e-07 2.8188433e-07 ... 2.5401039e-07 2.2979603e-07
 2.1476151e-07]",0.7943,31.668,26.4725,2025-05-05 12:15:02
data/ct_data/jaw_50.pickle,171,"[2.0628353e-07 5.4023792e-07 2.1724972e-07 ... 1.7532889e-07 2.3624690e-07
 1.8100114e-07]",0.794,31.6855,26.4275,2025-05-05 12:16:50
data/ct_data/jaw_50.pickle,172,"[3.5728860e-07 1.2027422e-07 2.3087428e-07 ... 3.3275029e-07 1.7323119e-07
 4.7666049e-07]",0.7939,31.8072,26.4758,2025-05-05 12:18:25
data/ct_data/jaw_50.pickle,173,"[5.0259229e-07 2.1388173e-07 3.7706650e-07 ... 2.5846131e-07 3.0486893e-07
 3.3258897e-07]",0.795,31.7497,26.3715,2025-05-05 12:19:57
data/ct_data/jaw_50.pickle,174,"[5.1973188e-07 5.8073539e-07 1.8072626e-07 ... 2.8493676e-07 4.7110191e-07
 2.8818408e-07]",0.7956,31.8211,26.3247,2025-05-05 12:21:25
data/ct_data/jaw_50.pickle,175,"[1.4925472e-07 3.5998920e-07 2.8178090e-07 ... 2.7856333e-07 1.5247433e-07
 2.8585322e-07]",0.796,31.8222,26.2901,2025-05-05 12:22:53
data/ct_data/jaw_50.pickle,176,"[1.88834349e-07 3.21634388e-07 1.09657684e-07 ... 2.07849041e-07
 2.52772679e-07 1.14573410e-07]",0.7951,31.7747,26.3325,2025-05-05 12:24:30
data/ct_data/jaw_50.pickle,177,"[3.0317619e-07 3.0250857e-07 2.8302463e-07 ... 2.5557407e-07 3.6405621e-07
 2.7054529e-07]",0.7946,31.739,26.5392,2025-05-05 12:26:01
data/ct_data/jaw_50.pickle,178,"[4.4836642e-07 2.9999487e-07 2.3210785e-07 ... 2.1760316e-07 2.6380295e-07
 5.6663851e-07]",0.7963,31.8119,26.2143,2025-05-05 12:27:34
data/ct_data/jaw_50.pickle,179,"[8.9731294e-08 2.5703332e-07 3.2650968e-07 ... 2.7532710e-07 3.7847670e-07
 2.0150441e-07]",0.7976,31.8533,26.07,2025-05-05 12:29:07
data/ct_data/jaw_50.pickle,180,"[3.1466564e-07 3.8509216e-07 3.1703323e-07 ... 2.7791518e-07 1.3969644e-07
 2.1069972e-07]",0.7925,31.6906,26.724,2025-05-05 12:30:33
data/ct_data/jaw_50.pickle,181,"[2.5570799e-07 2.9088386e-07 2.7398804e-07 ... 2.0791464e-07 3.5389422e-07
 4.2339380e-07]",0.7973,31.7665,26.1921,2025-05-05 12:32:21
data/ct_data/jaw_50.pickle,182,"[1.9338701e-07 3.1941363e-07 1.3118122e-07 ... 2.3905494e-07 2.3355449e-07
 1.8616385e-07]",0.7979,31.8491,26.0484,2025-05-05 12:33:53
data/ct_data/jaw_50.pickle,183,"[5.3211818e-07 3.2309930e-07 1.8986054e-07 ... 3.5938621e-07 2.4684829e-07
 2.0649375e-07]",0.7988,31.9079,25.9624,2025-05-05 12:35:20
data/ct_data/jaw_50.pickle,184,"[1.0843149e-07 1.4613457e-07 2.6749962e-07 ... 1.9475723e-07 2.6992114e-07
 5.3306792e-07]",0.7984,31.8508,26.0775,2025-05-05 12:36:52
data/ct_data/jaw_50.pickle,185,"[2.3060818e-07 4.2588144e-07 1.5031513e-07 ... 1.7634368e-07 2.2594293e-07
 2.1867788e-07]",0.7977,31.8457,26.0068,2025-05-05 12:38:20
data/ct_data/jaw_50.pickle,186,"[2.1554121e-07 1.0148885e-07 3.2025505e-07 ... 2.8183410e-07 2.0123663e-07
 1.3463941e-07]",0.7981,31.8576,26.0801,2025-05-05 12:39:50
data/ct_data/jaw_50.pickle,187,"[3.7742467e-07 2.0327401e-07 1.7907496e-07 ... 1.5917028e-07 1.7754078e-07
 1.6022634e-07]",0.7996,31.8873,25.8103,2025-05-05 12:41:22
data/ct_data/jaw_50.pickle,188,"[3.82798788e-07 2.53750301e-07 3.13859090e-07 ... 1.27649258e-07
 1.08103706e-07 1.81954377e-07]",0.7994,31.8322,25.8794,2025-05-05 12:42:53
data/ct_data/jaw_50.pickle,189,"[2.7260933e-07 2.7866494e-07 2.7382652e-07 ... 4.3464905e-07 3.0022008e-07
 2.7822051e-07]",0.7996,31.8397,25.8139,2025-05-05 12:44:23
data/ct_data/jaw_50.pickle,190,"[1.8644734e-07 1.8136502e-07 1.7462986e-07 ... 2.2824902e-07 3.0603351e-07
 2.1821741e-07]",0.7983,31.8669,26.0878,2025-05-05 12:45:55
data/ct_data/jaw_50.pickle,191,"[3.2959545e-07 4.4380266e-07 1.9624062e-07 ... 2.0377185e-07 1.7746126e-07
 1.4542935e-07]",0.7993,31.8272,25.8643,2025-05-05 12:48:05
data/ct_data/jaw_50.pickle,192,"[2.6281265e-07 4.3494998e-07 2.1513965e-07 ... 2.5258362e-07 1.2812335e-07
 1.0697032e-07]",0.7981,31.6955,26.0104,2025-05-05 12:49:55
data/ct_data/jaw_50.pickle,193,"[2.5512773e-07 1.9434520e-07 1.8774142e-07 ... 2.6707428e-07 2.5372822e-07
 2.9610229e-07]",0.8007,31.8601,25.7233,2025-05-05 12:51:27
data/ct_data/jaw_50.pickle,194,"[3.30570771e-07 4.09757092e-07 2.10669000e-07 ... 2.46457660e-07
 2.62141612e-07 1.03032974e-07]",0.8009,31.8479,25.714,2025-05-05 12:52:59
data/ct_data/jaw_50.pickle,195,"[1.6588611e-07 2.5568167e-07 1.8734086e-07 ... 2.4384369e-07 1.0292493e-07
 1.6750255e-07]",0.7985,31.8605,26.0631,2025-05-05 12:54:34
data/ct_data/jaw_50.pickle,196,"[1.65197477e-07 2.51165176e-07 2.60611273e-07 ... 3.39770196e-07
 1.16257716e-07 3.46254126e-07]",0.8015,31.8987,25.669,2025-05-05 12:56:00
data/ct_data/jaw_50.pickle,197,"[1.9289200e-07 3.5053480e-07 1.4199287e-07 ... 2.3771248e-07 5.4688638e-07
 1.8184521e-07]",0.7992,31.7826,25.9691,2025-05-05 12:57:29
data/ct_data/jaw_50.pickle,198,"[1.5566205e-07 2.7281018e-07 2.5958164e-07 ... 4.2253538e-07 3.8966971e-07
 1.4773148e-07]",0.7993,31.8091,25.9147,2025-05-05 12:59:02
data/ct_data/jaw_50.pickle,199,"[2.3768249e-07 7.1108951e-07 2.8534242e-07 ... 2.7719500e-07 2.9925991e-07
 2.1205192e-07]",0.8012,31.8507,25.6724,2025-05-05 13:00:34
data/ct_data/jaw_50.pickle,200,"[3.7908919e-07 2.3824234e-07 2.2588723e-07 ... 2.4334975e-07 2.5219137e-07
 3.3405558e-07]",0.8004,31.7892,25.7769,2025-05-05 13:02:06
data/ct_data/jaw_50.pickle,201,"[4.0210867e-07 2.6190287e-07 5.6970509e-07 ... 1.3984155e-07 3.3480879e-07
 2.1531349e-07]",0.8,31.8408,25.8474,2025-05-05 13:04:04
data/ct_data/jaw_50.pickle,202,"[3.0002525e-07 2.6326822e-07 1.7418614e-07 ... 2.6674854e-07 1.7089502e-07
 3.8893984e-07]",0.8007,31.8582,25.7702,2025-05-05 13:05:39
data/ct_data/jaw_50.pickle,203,"[4.8798137e-07 6.4615892e-07 8.2681680e-08 ... 4.7926818e-07 1.7075276e-07
 2.1776532e-07]",0.7993,31.7728,25.8959,2025-05-05 13:07:12
data/ct_data/jaw_50.pickle,204,"[2.7715600e-07 4.0282728e-07 1.9629850e-07 ... 3.2581033e-07 3.8392383e-07
 1.7504321e-07]",0.8004,31.8039,25.836,2025-05-05 13:08:45
data/ct_data/jaw_50.pickle,205,"[3.25592708e-07 2.95099710e-07 3.58454940e-07 ... 1.30472984e-07
 3.79179255e-07 1.16800955e-07]",0.8004,31.9031,25.7847,2025-05-05 13:10:19
data/ct_data/jaw_50.pickle,206,"[4.7912710e-07 4.4195986e-07 1.9458098e-07 ... 2.4905509e-07 3.0985785e-07
 2.6884959e-07]",0.8012,31.8569,25.6764,2025-05-05 13:11:46
data/ct_data/jaw_50.pickle,207,"[2.0314793e-07 3.0594572e-07 1.8344082e-07 ... 1.3193535e-07 2.5598749e-07
 2.3279821e-07]",0.8013,31.9301,25.7401,2025-05-05 13:13:11
data/ct_data/jaw_50.pickle,208,"[1.9535636e-07 1.5614965e-07 1.0803852e-07 ... 1.4558489e-07 5.8872780e-07
 4.2558639e-07]",0.8006,31.8237,25.7561,2025-05-05 13:14:40
data/ct_data/jaw_50.pickle,209,"[9.1906024e-08 4.6298271e-07 2.9292062e-07 ... 1.3303695e-07 2.1096801e-07
 1.7039547e-07]",0.8015,31.879,25.6665,2025-05-05 13:16:10
data/ct_data/jaw_50.pickle,210,"[1.6526863e-07 2.3420515e-07 1.6020790e-07 ... 2.4751873e-07 3.7366502e-07
 7.6551697e-07]",0.8013,31.8633,25.6697,2025-05-05 13:17:37
data/ct_data/jaw_50.pickle,211,"[1.9115888e-07 1.5502339e-07 2.6397021e-07 ... 1.8582232e-07 2.3747927e-07
 4.0460915e-07]",0.8019,31.8697,25.7867,2025-05-05 13:19:27
data/ct_data/jaw_50.pickle,212,"[1.3715143e-07 1.7557005e-07 2.0510539e-07 ... 1.8758472e-07 2.0253621e-07
 2.2800891e-07]",0.8028,31.9537,25.4474,2025-05-05 13:21:00
data/ct_data/jaw_50.pickle,213,"[3.4319675e-07 2.6249720e-07 1.6793894e-07 ... 2.1730285e-07 1.9724342e-07
 1.3032363e-07]",0.8028,31.9282,25.5357,2025-05-05 13:22:35
data/ct_data/jaw_50.pickle,214,"[1.7594999e-07 4.2952581e-07 4.2484118e-07 ... 3.4167400e-07 3.3298832e-07
 1.8438159e-07]",0.8018,31.9201,25.6521,2025-05-05 13:24:03
data/ct_data/jaw_50.pickle,215,"[2.7250388e-07 3.5694026e-07 2.6442754e-07 ... 3.5470987e-07 2.0792227e-07
 2.5988115e-07]",0.8039,31.9758,25.3879,2025-05-05 13:25:36
data/ct_data/jaw_50.pickle,216,"[5.7082468e-07 2.5340449e-07 1.9694147e-07 ... 3.5050624e-07 2.6621180e-07
 1.8042017e-07]",0.8014,31.8157,25.7019,2025-05-05 13:27:09
data/ct_data/jaw_50.pickle,217,"[3.7762729e-07 4.4273744e-07 2.0217931e-07 ... 2.1709585e-07 8.0201517e-08
 2.5917342e-07]",0.8041,31.8974,25.3942,2025-05-05 13:28:44
data/ct_data/jaw_50.pickle,218,"[2.4069482e-07 2.0455450e-07 1.7952756e-07 ... 2.5741295e-07 2.5278155e-07
 4.2504087e-07]",0.8034,31.9203,25.4012,2025-05-05 13:30:21
data/ct_data/jaw_50.pickle,219,"[3.1899555e-07 9.2302933e-08 2.0675103e-07 ... 1.6460537e-07 2.6630286e-07
 2.3007013e-07]",0.8027,31.9094,25.472,2025-05-05 13:31:54
data/ct_data/jaw_50.pickle,220,"[2.4897378e-07 3.3905889e-07 3.8786112e-07 ... 4.6780519e-07 2.7743843e-07
 3.3548326e-07]",0.8036,31.8727,25.4049,2025-05-05 13:33:27
data/ct_data/jaw_50.pickle,221,"[3.7986172e-07 8.1464215e-08 1.5350015e-07 ... 3.6650843e-07 1.3778077e-07
 1.7501551e-07]",0.8033,31.8414,25.4904,2025-05-05 13:35:12
data/ct_data/jaw_50.pickle,222,"[2.1887531e-07 1.9446179e-07 4.0020822e-07 ... 2.4864917e-07 3.1959891e-07
 2.2956914e-07]",0.8037,31.9602,25.4283,2025-05-05 13:36:42
data/ct_data/jaw_50.pickle,223,"[2.7218374e-07 1.1610709e-07 3.0516586e-07 ... 3.2938937e-07 2.5844164e-07
 1.6194491e-07]",0.802,31.9527,25.5577,2025-05-05 13:38:13
data/ct_data/jaw_50.pickle,224,"[1.9627001e-07 2.1611532e-07 2.5527851e-07 ... 4.6424395e-07 2.3028691e-07
 2.2774714e-07]",0.8043,31.8049,25.3477,2025-05-05 13:39:45
data/ct_data/jaw_50.pickle,225,"[4.2710425e-07 2.7235868e-07 8.7477027e-08 ... 2.2764419e-07 3.9385918e-07
 2.1770683e-07]",0.8059,31.8913,25.1296,2025-05-05 13:41:13
data/ct_data/jaw_50.pickle,226,"[3.8792248e-07 3.8488872e-07 2.9079627e-07 ... 4.6896756e-07 8.3032525e-08
 2.7494795e-07]",0.805,31.8362,25.3269,2025-05-05 13:42:41
data/ct_data/jaw_50.pickle,227,"[5.5177185e-07 1.7242530e-07 2.9171480e-07 ... 5.6731380e-07 2.8015106e-07
 2.4865295e-07]",0.8042,31.8564,25.3831,2025-05-05 13:44:10
data/ct_data/jaw_50.pickle,228,"[3.8059076e-07 2.1009879e-07 2.3302417e-07 ... 2.5605704e-07 2.2175325e-07
 4.3750697e-07]",0.8058,31.9526,25.2327,2025-05-05 13:45:39
data/ct_data/jaw_50.pickle,229,"[3.8138748e-07 1.8907500e-07 1.5725345e-07 ... 2.5190832e-07 1.9796430e-07
 2.3196232e-07]",0.8049,31.9582,25.359,2025-05-05 13:47:11
data/ct_data/jaw_50.pickle,230,"[3.1484885e-07 1.3213804e-07 1.6153999e-07 ... 1.1475400e-07 3.7678276e-07
 5.4368576e-07]",0.8028,31.9485,25.5386,2025-05-05 13:48:48
data/ct_data/jaw_50.pickle,231,"[4.7450922e-07 1.4122236e-07 2.7272253e-07 ... 1.5116376e-07 1.8805844e-07
 3.2765237e-07]",0.8031,31.9248,25.5689,2025-05-05 13:50:37
data/ct_data/jaw_50.pickle,232,"[5.6225036e-07 3.0731269e-07 2.9700655e-07 ... 2.3294359e-07 2.8068561e-07
 5.7711452e-07]",0.8047,31.7257,25.3809,2025-05-05 13:52:05
data/ct_data/jaw_50.pickle,233,"[2.8563537e-07 3.0706022e-07 2.0251458e-07 ... 1.0407308e-07 2.1476075e-07
 4.9056229e-07]",0.8059,31.8587,25.1895,2025-05-05 13:53:38
data/ct_data/jaw_50.pickle,234,"[2.9249620e-07 1.9156823e-07 1.8951643e-07 ... 2.6766506e-07 2.3367636e-07
 3.8639391e-07]",0.8036,31.889,25.6013,2025-05-05 13:55:13
data/ct_data/jaw_50.pickle,235,"[3.6562491e-07 3.1500244e-07 2.8572956e-07 ... 1.6255188e-07 5.1399741e-07
 4.1360607e-07]",0.8045,31.8845,25.3358,2025-05-05 13:56:38
data/ct_data/jaw_50.pickle,236,"[5.0621236e-07 2.4450384e-07 3.0926162e-07 ... 1.6905038e-07 7.4480675e-07
 3.7779509e-07]",0.8065,31.9202,25.172,2025-05-05 13:58:06
data/ct_data/jaw_50.pickle,237,"[3.7297986e-07 1.9572988e-07 2.1944115e-07 ... 1.1974646e-07 2.3924383e-07
 3.5765129e-07]",0.806,31.9344,25.1551,2025-05-05 13:59:38
data/ct_data/jaw_50.pickle,238,"[1.5676218e-07 2.5580431e-07 2.0753006e-07 ... 1.3562065e-07 5.1662744e-07
 3.4970330e-07]",0.8066,31.8844,25.098,2025-05-05 14:01:08
data/ct_data/jaw_50.pickle,239,"[1.7649613e-07 2.5631732e-07 2.3350417e-07 ... 1.1848023e-07 2.1132091e-07
 8.6753215e-07]",0.8065,31.9679,25.1382,2025-05-05 14:02:42
data/ct_data/jaw_50.pickle,240,"[2.2780733e-07 2.8639292e-07 2.8377815e-07 ... 1.7029544e-07 1.9638082e-07
 3.3731803e-07]",0.8046,31.9537,25.3581,2025-05-05 14:04:19
data/ct_data/jaw_50.pickle,241,"[3.3185913e-07 2.9545703e-07 2.3418552e-07 ... 2.5056087e-07 1.5989967e-07
 1.8397726e-07]",0.8061,31.9438,25.2016,2025-05-05 14:06:13
data/ct_data/jaw_50.pickle,242,"[2.5421915e-07 2.9742432e-07 2.9311451e-07 ... 1.2755288e-07 2.2522823e-07
 2.5996133e-07]",0.8063,31.9658,25.189,2025-05-05 14:08:03
data/ct_data/jaw_50.pickle,243,"[4.0338873e-07 2.9177841e-07 1.4269744e-07 ... 2.8692821e-07 1.4007377e-07
 2.4746697e-07]",0.8072,31.8975,25.0596,2025-05-05 14:09:38
data/ct_data/jaw_50.pickle,244,"[3.6306258e-07 2.5838273e-07 1.3217556e-07 ... 1.6140086e-07 1.2660622e-07
 2.9272468e-07]",0.8071,31.9213,25.0936,2025-05-05 14:11:07
data/ct_data/jaw_50.pickle,245,"[2.8041023e-07 4.7825563e-07 3.3872803e-07 ... 2.3665376e-07 2.2140695e-07
 2.1443685e-07]",0.8075,31.8351,25.0356,2025-05-05 14:12:41
data/ct_data/jaw_50.pickle,246,"[2.72533100e-07 1.04795554e-07 1.71838479e-07 ... 1.22336473e-07
 1.18501120e-07 1.57900729e-07]",0.8059,31.9261,25.2361,2025-05-05 14:14:25
data/ct_data/jaw_50.pickle,247,"[5.3210061e-07 1.8370436e-07 3.7155272e-07 ... 2.4132459e-07 1.6509657e-07
 2.8730960e-07]",0.8068,31.94,25.1688,2025-05-05 14:16:14
data/ct_data/jaw_50.pickle,248,"[2.4546571e-07 3.2678270e-07 1.3000873e-07 ... 2.0763336e-07 1.5022533e-07
 4.4447700e-07]",0.8008,31.7753,25.9823,2025-05-05 14:17:50
data/ct_data/jaw_50.pickle,249,"[1.9062665e-07 1.4264215e-07 1.3906734e-07 ... 1.1713534e-07 2.9119840e-07
 3.6990215e-07]",0.8038,31.8084,25.5804,2025-05-05 14:19:19
